audience,should_contact,policy_margin,contact_cost,row_id,rank,uplift_decile,exp_incremental_revenue,y_actual,treated,ipw_contrib,recency,history_segment,history,mens,womens,zip_code,newbie,channel,uplift_hat_x,exp_profit_per_contact_x,uplift_hat_y,exp_profit_per_contact_y,spend,treatment
positive_only,1,0.3,0.05,13419,2272,9,1.3265333333333331,248.04,0,-745.0979410476251,6,2) $100 - $200,198.25,1,0,Surburban,1,Web,1.3265333333333331,0.3479599999999999,1.3265333333333331,0.34795999999999994,0.0,Mens E-Mail
positive_only,1,0.3,0.05,10064,2273,9,1.3262333333333334,0.0,0,-0.0,9,2) $100 - $200,171.53,1,0,Surburban,0,Web,1.3262333333333334,0.34787,1.3262333333333334,0.34787,0.0,No E-Mail
positive_only,1,0.3,0.05,6798,2274,9,1.3262,0.0,1,0.0,10,1) $0 - $100,29.99,0,1,Rural,0,Web,1.3262,0.34786,1.3262,0.34786,0.0,Mens E-Mail
positive_only,1,0.3,0.05,957,2275,9,1.3262,0.0,1,0.0,11,1) $0 - $100,29.99,1,0,Urban,1,Phone,1.3262,0.34786,1.3262,0.34786,0.0,Womens E-Mail
positive_only,1,0.3,0.05,7486,2276,9,1.3244,0.0,1,0.0,7,1) $0 - $100,29.99,1,0,Urban,0,Phone,1.3244,0.34732,1.3244,0.34732,0.0,No E-Mail
positive_only,1,0.3,0.05,11047,2277,9,1.3222333333333334,0.0,1,0.0,8,4) $350 - $500,398.15,1,0,Urban,0,Multichannel,1.3222333333333334,0.34667,1.3222333333333334,0.34667000000000003,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5448,2278,9,1.3216,0.0,1,0.0,3,2) $100 - $200,119.49,0,1,Rural,0,Web,1.3216,0.34648,1.3216,0.34648,0.0,Mens E-Mail
positive_only,1,0.3,0.05,1976,2279,9,1.3216,0.0,0,-0.0,2,2) $100 - $200,161.6,0,1,Urban,0,Web,1.3216,0.34648,1.3216,0.34648,0.0,Womens E-Mail
positive_only,1,0.3,0.05,2632,2280,9,1.3202666666666667,0.0,1,0.0,4,2) $100 - $200,183.57,1,0,Surburban,1,Web,1.3202666666666667,0.34608,1.3202666666666667,0.34608,0.0,Mens E-Mail
positive_only,1,0.3,0.05,11245,2281,9,1.3202666666666667,0.0,0,-0.0,6,4) $350 - $500,422.47,0,1,Urban,0,Web,1.3202666666666667,0.34608,1.3202666666666667,0.34608,0.0,No E-Mail
positive_only,1,0.3,0.05,10721,2282,9,1.3189,0.0,0,-0.0,11,1) $0 - $100,29.99,0,1,Surburban,0,Web,1.3189,0.34567,1.3189,0.34567,0.0,No E-Mail
positive_only,1,0.3,0.05,15987,2283,9,1.3174666666666668,0.0,1,0.0,1,3) $200 - $350,227.38,1,0,Rural,0,Web,1.3174666666666668,0.34524,1.3174666666666668,0.34524000000000005,0.0,Mens E-Mail
positive_only,1,0.3,0.05,9122,2284,9,1.3174666666666668,0.0,1,0.0,11,3) $200 - $350,202.78,0,1,Surburban,1,Web,1.3174666666666668,0.34524,1.3174666666666668,0.34524000000000005,0.0,No E-Mail
positive_only,1,0.3,0.05,3615,2285,9,1.3174666666666668,0.0,1,0.0,3,2) $100 - $200,167.02,1,0,Surburban,0,Phone,1.3174666666666668,0.34524,1.3174666666666668,0.34524000000000005,0.0,No E-Mail
positive_only,1,0.3,0.05,7920,2286,9,1.3174666666666668,0.0,0,-0.0,1,4) $350 - $500,351.01,0,1,Rural,0,Phone,1.3174666666666668,0.34524,1.3174666666666668,0.34524000000000005,0.0,Mens E-Mail
positive_only,1,0.3,0.05,15922,2287,9,1.3174666666666668,0.0,1,0.0,3,3) $200 - $350,329.81,0,1,Surburban,0,Multichannel,1.3174666666666668,0.34524,1.3174666666666668,0.34524000000000005,0.0,No E-Mail
positive_only,1,0.3,0.05,9052,2288,9,1.3155666666666666,0.0,0,-0.0,4,2) $100 - $200,103.48,0,1,Urban,0,Phone,1.3155666666666666,0.34467,1.3155666666666666,0.34467,0.0,No E-Mail
positive_only,1,0.3,0.05,1619,2289,9,1.3147333333333333,0.0,0,-0.0,6,4) $350 - $500,497.89,0,1,Surburban,1,Web,1.3147333333333333,0.34442,1.3147333333333333,0.34442,0.0,Womens E-Mail
positive_only,1,0.3,0.05,142,2290,9,1.3108,0.0,1,0.0,11,2) $100 - $200,131.76,0,1,Surburban,1,Web,1.3108,0.34324,1.3108,0.34324,0.0,Womens E-Mail
positive_only,1,0.3,0.05,11729,2291,9,1.3101333333333334,0.0,1,0.0,7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1.3101333333333334,0.34304,1.3101333333333334,0.34304,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1189,2292,9,1.3098333333333332,0.0,0,-0.0,3,2) $100 - $200,143.19,0,1,Surburban,1,Phone,1.3098333333333332,0.34295,1.3098333333333332,0.34295,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14884,2293,9,1.3098,0.0,0,-0.0,10,4) $350 - $500,400.65,0,1,Urban,0,Multichannel,1.3098,0.34294,1.3098,0.34294,0.0,Mens E-Mail
positive_only,1,0.3,0.05,3943,2294,9,1.3074666666666668,0.0,1,0.0,3,4) $350 - $500,393.35,0,1,Urban,0,Web,1.3074666666666668,0.34224,1.3074666666666668,0.34224000000000004,0.0,No E-Mail
positive_only,1,0.3,0.05,740,2295,9,1.3066,0.0,1,0.0,11,2) $100 - $200,143.91,0,1,Surburban,0,Phone,1.3066,0.34198,1.3066,0.34198,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3054,2296,9,1.3066,0.0,1,0.0,1,1) $0 - $100,61.55,0,1,Urban,0,Phone,1.3066,0.34198,1.3066,0.34198,0.0,Womens E-Mail
positive_only,1,0.3,0.05,5085,2297,9,1.3064333333333331,0.0,1,0.0,11,3) $200 - $350,302.62,0,1,Urban,0,Multichannel,1.3064333333333331,0.3419299999999999,1.3064333333333331,0.34192999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,14165,2298,9,1.3046666666666666,0.0,1,0.0,4,3) $200 - $350,238.19,1,1,Surburban,1,Phone,1.3046666666666666,0.3414,1.3046666666666666,0.3414,0.0,No E-Mail
positive_only,1,0.3,0.05,13731,2299,9,1.3046666666666666,0.0,1,0.0,3,1) $0 - $100,67.45,0,1,Rural,0,Web,1.3046666666666666,0.3414,1.3046666666666666,0.3414,0.0,No E-Mail
positive_only,1,0.3,0.05,3032,2300,9,1.3046666666666666,0.0,1,0.0,12,2) $100 - $200,164.19,1,0,Surburban,0,Phone,1.3046666666666666,0.3414,1.3046666666666666,0.3414,0.0,No E-Mail
positive_only,1,0.3,0.05,15149,2301,9,1.3046666666666666,0.0,0,-0.0,2,3) $200 - $350,257.31,1,0,Urban,1,Web,1.3046666666666666,0.3414,1.3046666666666666,0.3414,0.0,No E-Mail
positive_only,1,0.3,0.05,637,2302,9,1.3034666666666666,0.0,1,0.0,1,3) $200 - $350,331.21,1,0,Rural,1,Phone,1.3034666666666666,0.3410399999999999,1.3034666666666666,0.34103999999999995,0.0,No E-Mail
positive_only,1,0.3,0.05,10854,2303,9,1.3027000000000002,0.0,0,-0.0,11,1) $0 - $100,29.99,0,1,Rural,1,Phone,1.3027000000000002,0.34081,1.3027000000000002,0.34081000000000006,0.0,Mens E-Mail
positive_only,1,0.3,0.05,10488,2304,9,1.3015,0.0,1,0.0,11,1) $0 - $100,29.99,1,0,Rural,1,Web,1.3015,0.34045,1.3015,0.34045000000000003,0.0,Womens E-Mail
positive_only,1,0.3,0.05,9588,2305,9,1.3003333333333331,0.0,1,0.0,1,4) $350 - $500,481.28,1,0,Surburban,0,Web,1.3003333333333331,0.3400999999999999,1.3003333333333331,0.34009999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,15818,2306,9,1.3,0.0,1,0.0,4,1) $0 - $100,65.77,1,0,Urban,1,Phone,1.3,0.34,1.3,0.34,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14268,2307,9,1.299566666666667,0.0,0,-0.0,10,1) $0 - $100,39.23,1,0,Urban,0,Phone,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12896,2308,9,1.299566666666667,0.0,1,0.0,3,3) $200 - $350,246.9,0,1,Surburban,1,Phone,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,13430,2309,9,1.299566666666667,0.0,1,0.0,9,4) $350 - $500,368.26,1,0,Urban,0,Phone,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,6287,2310,9,1.299566666666667,0.0,0,-0.0,4,1) $0 - $100,29.99,1,0,Rural,0,Web,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,2608,2311,9,1.299566666666667,0.0,0,-0.0,7,1) $0 - $100,50.8,1,0,Urban,0,Web,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,14842,2312,9,1.299566666666667,0.0,1,0.0,5,4) $350 - $500,390.22,0,1,Urban,0,Phone,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,13982,2313,9,1.299566666666667,0.0,0,-0.0,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,7727,2314,9,1.299566666666667,0.0,1,0.0,4,4) $350 - $500,360.99,1,1,Surburban,1,Web,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,12292,2315,9,1.299566666666667,0.0,1,0.0,4,3) $200 - $350,285.01,0,1,Surburban,0,Multichannel,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,6257,2316,9,1.299566666666667,0.0,1,0.0,1,"7) $1,000 +",1085.93,0,1,Surburban,1,Multichannel,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,6040,2317,9,1.299566666666667,0.0,1,0.0,5,1) $0 - $100,29.99,1,0,Rural,1,Web,1.299566666666667,0.3398700000000001,1.299566666666667,0.3398700000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,3131,2318,9,1.2969333333333333,0.0,1,0.0,2,3) $200 - $350,319.27,1,0,Surburban,0,Web,1.2969333333333333,0.33908,1.2969333333333333,0.33908,0.0,No E-Mail
positive_only,1,0.3,0.05,12872,2319,9,1.2926666666666664,0.0,1,0.0,8,3) $200 - $350,214.32,1,0,Surburban,0,Phone,1.2926666666666664,0.3377999999999999,1.2926666666666664,0.33779999999999993,0.0,No E-Mail
positive_only,1,0.3,0.05,2355,2320,9,1.2916000000000003,0.0,0,-0.0,1,2) $100 - $200,123.75,0,1,Urban,1,Phone,1.2916000000000003,0.3374800000000001,1.2916000000000003,0.3374800000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,8250,2321,9,1.2909333333333333,0.0,1,0.0,1,"7) $1,000 +",1404.7,1,0,Surburban,1,Web,1.2909333333333333,0.3372799999999999,1.2909333333333333,0.33727999999999997,0.0,Mens E-Mail
positive_only,1,0.3,0.05,1910,2322,9,1.2896,0.0,1,0.0,2,5) $500 - $750,743.06,1,1,Surburban,1,Phone,1.2896,0.33688,1.2896,0.33688,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14343,2323,9,1.2877,0.0,1,0.0,10,2) $100 - $200,168.5,0,1,Urban,0,Phone,1.2877,0.33631,1.2877,0.33631,0.0,No E-Mail
positive_only,1,0.3,0.05,1966,2324,9,1.2861,0.0,0,-0.0,1,3) $200 - $350,228.18,0,1,Urban,1,Phone,1.2861,0.33583,1.2861,0.33583,0.0,Womens E-Mail
positive_only,1,0.3,0.05,13561,2325,9,1.284266666666667,0.0,0,-0.0,1,4) $350 - $500,482.75,1,0,Urban,0,Multichannel,1.284266666666667,0.3352800000000001,1.284266666666667,0.3352800000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,8832,2326,9,1.284166666666667,0.0,0,-0.0,8,2) $100 - $200,104.37,1,0,Surburban,1,Phone,1.284166666666667,0.33525,1.284166666666667,0.33525000000000005,0.0,Womens E-Mail
positive_only,1,0.3,0.05,8388,2327,9,1.2838666666666665,264.66,1,396.72964616970114,4,1) $0 - $100,29.99,1,0,Surburban,0,Web,1.2838666666666665,0.3351599999999999,1.2838666666666665,0.33515999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,5513,2328,9,1.2818666666666667,0.0,1,0.0,10,1) $0 - $100,56.48,0,1,Surburban,1,Web,1.2818666666666667,0.33456,1.2818666666666667,0.33456,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5209,2329,9,1.2807333333333335,0.0,1,0.0,5,1) $0 - $100,66.91,1,0,Urban,1,Phone,1.2807333333333335,0.3342200000000001,1.2807333333333335,0.3342200000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,5044,2330,9,1.2775333333333334,0.0,1,0.0,3,3) $200 - $350,258.25,1,0,Urban,0,Phone,1.2775333333333334,0.33326,1.2775333333333334,0.33326,0.0,Mens E-Mail
positive_only,1,0.3,0.05,8651,2331,9,1.276866666666667,0.0,0,-0.0,4,1) $0 - $100,53.16,1,0,Urban,0,Phone,1.276866666666667,0.3330600000000001,1.276866666666667,0.33306000000000013,0.0,Mens E-Mail
positive_only,1,0.3,0.05,6222,2332,9,1.2766666666666666,0.0,1,0.0,3,1) $0 - $100,86.24,1,0,Urban,0,Phone,1.2766666666666666,0.3329999999999999,1.2766666666666666,0.33299999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,15906,2333,9,1.2765333333333333,0.0,0,-0.0,7,1) $0 - $100,74.1,1,0,Surburban,1,Phone,1.2765333333333333,0.33296,1.2765333333333333,0.33296,0.0,No E-Mail
positive_only,1,0.3,0.05,15991,2334,9,1.2759333333333331,0.0,0,-0.0,1,4) $350 - $500,392.24,1,1,Urban,0,Web,1.2759333333333331,0.3327799999999999,1.2759333333333331,0.33277999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,5575,2335,9,1.2759333333333331,30.94,1,46.3795634115112,4,1) $0 - $100,29.99,1,0,Rural,0,Web,1.2759333333333331,0.3327799999999999,1.2759333333333331,0.33277999999999996,210.44,Womens E-Mail
positive_only,1,0.3,0.05,3438,2336,9,1.2759333333333331,0.0,1,0.0,5,2) $100 - $200,148.87,0,1,Urban,1,Web,1.2759333333333331,0.3327799999999999,1.2759333333333331,0.33277999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,10042,2337,9,1.2759333333333331,0.0,1,0.0,3,5) $500 - $750,525.42,0,1,Surburban,1,Multichannel,1.2759333333333331,0.3327799999999999,1.2759333333333331,0.33277999999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,14234,2338,9,1.2751666666666668,0.0,1,0.0,3,4) $350 - $500,486.04,1,0,Urban,0,Web,1.2751666666666668,0.33255,1.2751666666666668,0.33255,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5572,2339,9,1.2751666666666668,0.0,0,-0.0,10,2) $100 - $200,120.39,1,0,Surburban,0,Web,1.2751666666666668,0.33255,1.2751666666666668,0.33255,0.0,No E-Mail
positive_only,1,0.3,0.05,5363,2340,9,1.2750666666666668,0.0,0,-0.0,12,3) $200 - $350,261.98,0,1,Urban,0,Phone,1.2750666666666668,0.33252,1.2750666666666668,0.33252000000000004,0.0,Mens E-Mail
positive_only,1,0.3,0.05,10401,2341,9,1.2746,0.0,1,0.0,11,1) $0 - $100,29.99,0,1,Urban,1,Phone,1.2746,0.33238,1.2746,0.33238,0.0,No E-Mail
positive_only,1,0.3,0.05,8197,2342,9,1.2731333333333332,0.0,1,0.0,5,1) $0 - $100,40.41,1,0,Surburban,0,Web,1.2731333333333332,0.3319399999999999,1.2731333333333332,0.33193999999999996,0.0,Womens E-Mail
positive_only,1,0.3,0.05,13727,2343,9,1.2721333333333331,0.0,1,0.0,12,2) $100 - $200,187.04,1,0,Urban,0,Phone,1.2721333333333331,0.3316399999999999,1.2721333333333331,0.33163999999999993,0.0,Womens E-Mail
positive_only,1,0.3,0.05,4368,2344,9,1.2716,0.0,1,0.0,8,1) $0 - $100,74.06,0,1,Surburban,0,Phone,1.2716,0.33148,1.2716,0.33148,0.0,Mens E-Mail
positive_only,1,0.3,0.05,108,2345,9,1.2716,0.0,0,-0.0,2,1) $0 - $100,66.6,1,0,Urban,1,Phone,1.2716,0.33148,1.2716,0.33148,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3248,2346,9,1.2716,0.0,1,0.0,5,4) $350 - $500,360.75,0,1,Surburban,0,Web,1.2716,0.33148,1.2716,0.33148,0.0,No E-Mail
positive_only,1,0.3,0.05,5435,2347,9,1.2705333333333335,0.0,1,0.0,4,4) $350 - $500,463.87,0,1,Rural,0,Web,1.2705333333333335,0.33116,1.2705333333333335,0.33116000000000007,0.0,Mens E-Mail
positive_only,1,0.3,0.05,15304,2348,9,1.2672333333333334,0.0,1,0.0,3,5) $500 - $750,505.09,0,1,Surburban,1,Phone,1.2672333333333334,0.33017,1.2672333333333334,0.33017,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14389,2349,9,1.2666000000000002,0.0,0,-0.0,7,2) $100 - $200,134.68,0,1,Rural,1,Phone,1.2666000000000002,0.32998,1.2666000000000002,0.32998000000000005,0.0,Mens E-Mail
positive_only,1,0.3,0.05,1373,2350,9,1.2654666666666663,0.0,1,0.0,8,4) $350 - $500,374.86,1,1,Urban,1,Web,1.2654666666666663,0.3296399999999999,1.2654666666666663,0.3296399999999999,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1111,2351,9,1.2629333333333337,0.0,1,0.0,10,3) $200 - $350,212.24,0,1,Surburban,1,Phone,1.2629333333333337,0.3288800000000001,1.2629333333333337,0.3288800000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,12189,2352,9,1.2623333333333333,0.0,0,-0.0,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1.2623333333333333,0.3287,1.2623333333333333,0.3287,0.0,Womens E-Mail
positive_only,1,0.3,0.05,5388,2353,9,1.2614666666666667,0.0,1,0.0,12,1) $0 - $100,29.99,0,1,Rural,1,Phone,1.2614666666666667,0.32844,1.2614666666666667,0.32844,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14591,2354,9,1.2596666666666665,0.0,1,0.0,3,5) $500 - $750,524.49,0,1,Urban,1,Multichannel,1.2596666666666665,0.3278999999999999,1.2596666666666665,0.32789999999999997,0.0,Womens E-Mail
positive_only,1,0.3,0.05,427,2355,9,1.2596666666666665,0.0,0,-0.0,1,3) $200 - $350,276.21,1,0,Surburban,0,Phone,1.2596666666666665,0.3278999999999999,1.2596666666666665,0.32789999999999997,0.0,No E-Mail
positive_only,1,0.3,0.05,13635,2356,9,1.2596666666666665,0.0,1,0.0,2,2) $100 - $200,113.73,0,1,Surburban,1,Web,1.2596666666666665,0.3278999999999999,1.2596666666666665,0.32789999999999997,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3526,2357,9,1.2556,0.0,1,0.0,1,4) $350 - $500,354.73,1,1,Rural,0,Web,1.2556,0.32668,1.2556,0.32668,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1882,2358,9,1.2523000000000002,0.0,1,0.0,10,2) $100 - $200,113.22,1,0,Surburban,1,Web,1.2523000000000002,0.32569,1.2523000000000002,0.32569000000000004,0.0,Mens E-Mail
positive_only,1,0.3,0.05,1968,2359,9,1.2514999999999998,0.0,1,0.0,10,1) $0 - $100,82.33,0,1,Surburban,1,Phone,1.2514999999999998,0.3254499999999999,1.2514999999999998,0.32544999999999996,0.0,Mens E-Mail
positive_only,1,0.3,0.05,3055,2360,9,1.2412,0.0,1,0.0,8,1) $0 - $100,74.52,1,0,Surburban,0,Web,1.2412,0.32236,1.2412,0.32236000000000004,0.0,No E-Mail
positive_only,1,0.3,0.05,1042,2361,9,1.2407,0.0,1,0.0,10,3) $200 - $350,202.56,0,1,Urban,0,Phone,1.2407,0.32221,1.2407,0.32221,0.0,Mens E-Mail
positive_only,1,0.3,0.05,2001,2362,9,1.2392,0.0,1,0.0,4,"7) $1,000 +",1290.15,1,1,Urban,1,Multichannel,1.2392,0.32176,1.2392,0.32176000000000005,0.0,Womens E-Mail
positive_only,1,0.3,0.05,5782,2363,9,1.2385,0.0,1,0.0,3,4) $350 - $500,354.0,1,0,Surburban,0,Web,1.2385,0.32155,1.2385,0.32155,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1824,2364,9,1.2373791861732517,0.0,1,0.0,11,5) $500 - $750,746.94,0,1,Surburban,1,Phone,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Mens E-Mail
positive_only,1,0.3,0.05,13272,2365,9,1.2373791861732517,0.0,1,0.0,1,4) $350 - $500,387.05,1,1,Surburban,1,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,No E-Mail
positive_only,1,0.3,0.05,2069,2366,9,1.2373791861732517,0.0,1,0.0,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3506,2367,9,1.2373791861732517,0.0,0,-0.0,10,1) $0 - $100,85.21,1,0,Surburban,1,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1355,2368,9,1.2373791861732517,0.0,0,-0.0,7,2) $100 - $200,125.51,1,0,Surburban,0,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,No E-Mail
positive_only,1,0.3,0.05,896,2369,9,1.2373791861732517,0.0,0,-0.0,12,5) $500 - $750,640.99,1,1,Urban,1,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,12225,2370,9,1.2373791861732517,0.0,1,0.0,5,2) $100 - $200,114.96,1,0,Surburban,0,Phone,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,9509,2371,9,1.2373791861732517,0.0,1,0.0,12,1) $0 - $100,71.82,1,0,Surburban,1,Phone,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,No E-Mail
positive_only,1,0.3,0.05,1971,2372,9,1.2373791861732517,0.0,1,0.0,10,1) $0 - $100,72.06,0,1,Urban,0,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14186,2373,9,1.2373791861732517,0.0,1,0.0,5,4) $350 - $500,361.95,1,0,Surburban,0,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Mens E-Mail
positive_only,1,0.3,0.05,8319,2374,9,1.2373791861732517,0.0,1,0.0,1,3) $200 - $350,255.56,1,0,Urban,0,Phone,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,6161,2375,9,1.2373791861732517,0.0,1,0.0,6,3) $200 - $350,270.47,1,1,Rural,1,Multichannel,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,No E-Mail
positive_only,1,0.3,0.05,3026,2376,9,1.2373791861732517,0.0,0,-0.0,9,1) $0 - $100,29.99,0,1,Surburban,0,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,15753,2377,9,1.2373791861732517,0.0,1,0.0,6,2) $100 - $200,120.49,1,0,Urban,0,Phone,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,No E-Mail
positive_only,1,0.3,0.05,5321,2378,9,1.2373791861732517,0.0,1,0.0,8,1) $0 - $100,29.99,0,1,Rural,0,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1347,2379,9,1.2373791861732517,0.0,1,0.0,11,3) $200 - $350,203.97,1,1,Urban,0,Web,1.2373791861732517,0.3212137558519755,1.2373791861732517,0.32121375585197554,0.0,Mens E-Mail
positive_only,1,0.3,0.05,11008,2380,9,1.2368,0.0,1,0.0,10,1) $0 - $100,86.23,1,0,Surburban,1,Phone,1.2368,0.32104,1.2368,0.32104,0.0,Womens E-Mail
positive_only,1,0.3,0.05,264,2381,9,1.2341999999999995,0.0,1,0.0,9,2) $100 - $200,135.02,1,0,Surburban,1,Web,1.2341999999999995,0.3202599999999999,1.2341999999999995,0.3202599999999999,0.0,Womens E-Mail
positive_only,1,0.3,0.05,10279,2382,9,1.2325333333333333,0.0,1,0.0,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,1.2325333333333333,0.31976,1.2325333333333333,0.31976,0.0,No E-Mail
positive_only,1,0.3,0.05,6921,2383,9,1.2324666666666668,0.0,0,-0.0,2,1) $0 - $100,50.55,0,1,Urban,0,Phone,1.2324666666666668,0.31974,1.2324666666666668,0.31974,0.0,Womens E-Mail
positive_only,1,0.3,0.05,8927,2384,9,1.2317999999999998,0.0,0,-0.0,5,1) $0 - $100,29.99,0,1,Urban,1,Web,1.2317999999999998,0.3195399999999999,1.2317999999999998,0.31953999999999994,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14742,2385,9,1.2314,0.0,0,-0.0,4,1) $0 - $100,29.99,1,0,Surburban,1,Web,1.2314,0.31942,1.2314,0.31942000000000004,0.0,Mens E-Mail
positive_only,1,0.3,0.05,4317,2386,9,1.2311,0.0,1,0.0,5,1) $0 - $100,74.39,1,0,Surburban,1,Web,1.2311,0.31933,1.2311,0.31933,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14900,2387,9,1.2281666666666666,0.0,1,0.0,10,1) $0 - $100,90.12,1,0,Surburban,0,Phone,1.2281666666666666,0.31845,1.2281666666666666,0.31845,0.0,Womens E-Mail
positive_only,1,0.3,0.05,7350,2388,9,1.2272666666666667,0.0,0,-0.0,7,2) $100 - $200,178.77,1,0,Urban,1,Web,1.2272666666666667,0.31818,1.2272666666666667,0.31818,0.0,Mens E-Mail
positive_only,1,0.3,0.05,8725,2389,9,1.2262666666666666,0.0,1,0.0,1,2) $100 - $200,163.64,1,0,Rural,0,Phone,1.2262666666666666,0.31788,1.2262666666666666,0.31788,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14491,2390,9,1.2251666666666667,0.0,1,0.0,9,4) $350 - $500,451.07,0,1,Surburban,0,Multichannel,1.2251666666666667,0.31755,1.2251666666666667,0.31755,0.0,Mens E-Mail
positive_only,1,0.3,0.05,4407,2391,9,1.2233666666666667,0.0,0,-0.0,3,5) $500 - $750,524.9,1,0,Surburban,1,Web,1.2233666666666667,0.31701,1.2233666666666667,0.31701,0.0,Mens E-Mail
positive_only,1,0.3,0.05,10805,2392,9,1.2233666666666667,0.0,1,0.0,7,2) $100 - $200,147.99,1,0,Urban,0,Phone,1.2233666666666667,0.31701,1.2233666666666667,0.31701,116.09,Mens E-Mail
positive_only,1,0.3,0.05,2222,2393,9,1.2221333333333333,0.0,1,0.0,7,1) $0 - $100,72.92,1,0,Urban,1,Web,1.2221333333333333,0.31664,1.2221333333333333,0.31664,0.0,Womens E-Mail
