n,cum_gain,cum_gain_per_customer
6736,6110.943246282659,0.9072065389374494
6737,6110.943246282659,0.9070718786229269
6738,6110.943246282659,0.9069372582788156
6739,6110.943246282659,0.9068026778873214
6740,6110.943246282659,0.9066681374306615
6741,6110.943246282659,0.9065336368910635
6742,6110.943246282659,0.9063991762507652
6743,6110.943246282659,0.9062647554920152
6744,6110.943246282659,0.9061303745970728
6745,6110.943246282659,0.9059960335482075
6746,6110.943246282659,0.9058617323276992
6747,6110.943246282659,0.9057274709178389
6748,6110.943246282659,0.9055932493009275
6749,6110.943246282659,0.9054590674592767
6750,6110.943246282659,0.9053249253752087
6751,6110.943246282659,0.905190823031056
6752,6110.943246282659,0.9050567604091616
6753,6110.943246282659,0.904922737491879
6754,6110.943246282659,0.9047887542615722
6755,6110.943246282659,0.9046548107006157
6756,6110.943246282659,0.9045209067913942
6757,6110.943246282659,0.904387042516303
6758,6110.943246282659,0.9042532178577477
6759,6110.943246282659,0.9041194327981446
6760,6110.943246282659,0.90398568731992
6761,6110.943246282659,0.9038519814055108
6762,6110.943246282659,0.9037183150373646
6763,6110.943246282659,0.9035846881979386
6764,6110.943246282659,0.9034511008697012
6765,6110.943246282659,0.9033175530351306
6766,6110.943246282659,0.9031840446767158
6767,6110.943246282659,0.9030505757769557
6768,6110.943246282659,0.9029171463183597
6769,6110.943246282659,0.9027837562834479
6770,6110.943246282659,0.9026504056547502
6771,6110.943246282659,0.9025170944148071
6772,6110.943246282659,0.9023838225461693
6773,6110.943246282659,0.9022505900313981
6774,6110.943246282659,0.9021173968530645
6775,6110.943246282659,0.9019842429937504
6776,6110.943246282659,0.9018511284360476
6777,6110.943246282659,0.9017180531625585
6778,6110.943246282659,0.9015850171558953
6779,6110.943246282659,0.9014520203986811
6780,6110.943246282659,0.9013190628735486
6781,6110.943246282659,0.901186144563141
6782,6110.943246282659,0.9010532654501119
6783,6110.943246282659,0.900920425517125
6784,6110.943246282659,0.9007876247468543
6785,6110.943246282659,0.9006548631219836
6786,6110.943246282659,0.9005221406252076
6787,6110.943246282659,0.9003894572392307
6788,6110.943246282659,0.9002568129467676
6789,6110.943246282659,0.9001242077305434
6790,6110.943246282659,0.8999916415732929
6791,6110.943246282659,0.8998591144577616
6792,6110.943246282659,0.8997266263667048
6793,6110.943246282659,0.8995941772828882
6794,6110.943246282659,0.8994617671890873
6795,6110.943246282659,0.8993293960680881
6796,6110.943246282659,0.8991970639026867
6797,6110.943246282659,0.8990647706756891
6798,6110.943246282659,0.8989325163699116
6799,6110.943246282659,0.8988003009681804
6800,6110.943246282659,0.8986681244533322
6801,6110.943246282659,0.8985359868082133
6802,6110.943246282659,0.8984038880156805
6803,6110.943246282659,0.8982718280586005
6804,6110.943246282659,0.89813980691985
6805,6110.943246282659,0.8980078245823158
6806,6110.943246282659,0.8978758810288949
6807,6110.943246282659,0.8977439762424944
6808,6110.943246282659,0.8976121102060309
6809,6110.943246282659,0.8974802829024319
6810,6110.943246282659,0.8973484943146343
6811,6211.347356085601,0.9119582082051976
6812,6211.347356085601,0.9118243329544335
6813,6211.347356085601,0.9116904970036109
6814,6211.347356085601,0.9115567003354272
6815,6256.302854040068,0.9180194943565764
6816,6256.302854040068,0.9178848083978973
6817,6256.302854040068,0.9177501619539487
6818,6256.302854040068,0.9176155550073436
6819,6256.302854040068,0.9174809875407052
6820,6256.302854040068,0.9173464595366669
6821,6256.302854040068,0.9172119709778724
6822,6256.302854040068,0.9170775218469757
6823,6256.302854040068,0.9169431121266405
6824,6256.302854040068,0.9168087417995411
6825,6256.302854040068,0.9166744108483617
6826,6256.302854040068,0.9165401192557967
6827,6256.302854040068,0.9164058670045508
6828,6256.302854040068,0.9162716540773387
6829,6256.302854040068,0.916137480456885
6830,6256.302854040068,0.916003346125925
6831,6256.302854040068,0.9158692510672036
6832,6256.302854040068,0.915735195263476
6833,6256.302854040068,0.9156011786975075
6834,6256.302854040068,0.9154672013520732
6835,6256.302854040068,0.9153332632099588
6836,6256.302854040068,0.9151993642539596
6837,6256.302854040068,0.9150655044668814
6838,6256.302854040068,0.9149316838315397
6839,6256.302854040068,0.9147979023307601
6840,6256.302854040068,0.9146641599473784
6841,6256.302854040068,0.9145304566642404
6842,6256.302854040068,0.9143967924642017
6843,6256.302854040068,0.9142631673301284
6844,6256.302854040068,0.914129581244896
6845,6256.302854040068,0.9139960341913905
6846,6256.302854040068,0.9138625261525077
6847,6256.302854040068,0.9137290571111535
6848,6256.302854040068,0.9135956270502437
6849,6384.33383370966,0.9321556188800789
6850,6384.33383370966,0.9320195377678336
6851,6384.33383370966,0.9318834963815006
6852,6384.33383370966,0.9317474947036866
6853,6384.33383370966,0.9316115327170087
6854,6384.33383370966,0.931475610404094
6855,6384.33383370966,0.9313397277475799
6856,6384.33383370966,0.9312038847301138
6857,6384.33383370966,0.9310680813343533
6858,6384.33383370966,0.9309323175429659
6859,6384.33383370966,0.9307965933386295
6860,6384.33383370966,0.9306609087040321
6861,6384.33383370966,0.9305252636218715
6862,6384.33383370966,0.9303896580748557
6863,6384.33383370966,0.9302540920457031
6864,6384.33383370966,0.9301185655171417
6865,6384.33383370966,0.9299830784719098
6866,6384.33383370966,0.9298476308927557
6867,6384.33383370966,0.9297122227624378
6868,6384.33383370966,0.9295768540637246
6869,6384.33383370966,0.9294415247793945
6870,6384.33383370966,0.9293062348922358
6871,6384.33383370966,0.9291709843850473
6872,6384.33383370966,0.9290357732406374
6873,6384.33383370966,0.9289006014418245
6874,6384.33383370966,0.9287654689714373
6875,6384.33383370966,0.9286303758123142
6876,6384.33383370966,0.9284953219473037
6877,6478.292173549141,0.9420230003706763
6878,6478.292173549141,0.9418860386084823
6879,6478.292173549141,0.9417491166665418
6880,6478.292173549141,0.9416122345274914
6881,6478.292173549141,0.9414753921739778
6882,6478.292173549141,0.9413385895886575
6883,6478.292173549141,0.9412018267541974
6884,6478.292173549141,0.9410651036532743
6885,6478.292173549141,0.9409284202685753
6886,6187.270207218332,0.8985289293085001
6887,6187.270207218332,0.8983984619164124
6888,6187.270207218332,0.8982680324068426
6889,6187.270207218332,0.8981376407632939
6890,6187.270207218332,0.8980072869692789
6891,6187.270207218332,0.8978769710083199
6892,6187.270207218332,0.8977466928639484
6893,6187.270207218332,0.8976164525197058
6894,6187.270207218332,0.8974862499591431
6895,6187.270207218332,0.8973560851658204
6896,6187.270207218332,0.897225958123308
6897,6187.270207218332,0.8970958688151851
6898,6187.270207218332,0.8969658172250409
6899,6187.270207218332,0.8968358033364737
6900,6187.270207218332,0.8967058271330915
6901,6187.270207218332,0.8965758885985121
6902,6187.270207218332,0.8964459877163622
6903,6187.270207218332,0.8963161244702784
6904,6187.270207218332,0.8961862988439068
6905,6187.270207218332,0.8960565108209025
6906,6187.270207218332,0.8959267603849308
6907,6187.270207218332,0.8957970475196658
6908,6187.270207218332,0.8956673722087916
6909,6187.270207218332,0.8955377344360012
6910,6187.270207218332,0.8954081341849974
6911,6187.270207218332,0.8952785714394924
6912,6187.270207218332,0.8951490461832078
6913,6187.270207218332,0.8950195583998745
6914,6187.270207218332,0.8948901080732329
6915,6187.270207218332,0.8947606951870328
6916,6187.270207218332,0.8946313197250335
6917,6187.270207218332,0.8945019816710036
6918,6187.270207218332,0.894372681008721
6919,6187.270207218332,0.8942434177219731
6920,6187.270207218332,0.8941141917945566
6921,6187.270207218332,0.8939850032102777
6922,6258.773283324637,0.9041856809194795
6923,6258.773283324637,0.9040550748699462
6924,6258.773283324637,0.9039245065460193
6925,6258.773283324637,0.9037939759313556
6926,6258.773283324637,0.9036634830096213
6927,6258.773283324637,0.9035330277644922
6928,6258.773283324637,0.9034026101796532
6929,6258.773283324637,0.9032722302387989
6930,6258.773283324637,0.9031418879256331
6931,6258.773283324637,0.9030115832238692
6932,6258.773283324637,0.9028813161172299
6933,6258.773283324637,0.9027510865894471
6934,6258.773283324637,0.9026208946242626
6935,6258.773283324637,0.9024907402054272
6936,6258.773283324637,0.9023606233167009
6937,6258.773283324637,0.9022305439418534
6938,6258.773283324637,0.9021005020646637
6939,6258.773283324637,0.9019704976689202
6940,6258.773283324637,0.9018405307384204
6941,6258.773283324637,0.9017106012569712
6942,6258.773283324637,0.9015807092083892
6943,6258.773283324637,0.9014508545764996
6944,6258.773283324637,0.9013210373451379
6945,6258.773283324637,0.9011912574981479
6946,6258.773283324637,0.9010615150193835
6947,6258.773283324637,0.9009318098927073
6948,6258.773283324637,0.9008021421019915
6949,6258.773283324637,0.9006725116311177
6950,6258.773283324637,0.9005429184639766
6951,6258.773283324637,0.900413362584468
6952,6258.773283324637,0.9002838439765013
6953,6258.773283324637,0.9001543626239951
6954,6258.773283324637,0.9000249185108768
6955,6258.773283324637,0.8998955116210837
6956,6258.773283324637,0.899766141938562
6957,6258.773283324637,0.8996368094472671
6958,6258.773283324637,0.8995075141311637
6959,6258.773283324637,0.8993782559742258
6960,6258.773283324637,0.8992490349604364
6961,6258.773283324637,0.8991198510737879
6962,6258.773283324637,0.8989907042982818
6963,6258.773283324637,0.8988615946179287
6964,6258.773283324637,0.8987325220167486
6965,6258.773283324637,0.8986034864787706
6966,6258.773283324637,0.8984744879880329
6967,6258.773283324637,0.8983455265285829
6968,6258.773283324637,0.8982166020844772
6969,6258.773283324637,0.8980877146397815
6970,6258.773283324637,0.8979588641785706
6971,6258.773283324637,0.8978300506849286
6972,6258.773283324637,0.8977012741429485
6973,6258.773283324637,0.8975725345367327
6974,6258.773283324637,0.8974438318503924
6975,6258.773283324637,0.8973151660680484
6976,6258.773283324637,0.8971865371738299
6977,6258.773283324637,0.8970579451518758
6978,6258.773283324637,0.8969293899863338
6979,6258.773283324637,0.8968008716613608
6980,6258.773283324637,0.8966723901611228
6981,6258.773283324637,0.8965439454697948
6982,6258.773283324637,0.8964155375715608
6983,6258.773283324637,0.896287166450614
6984,6258.773283324637,0.8961588320911565
6985,6258.773283324637,0.8960305344773998
6986,6258.773283324637,0.8959022735935639
6987,6258.773283324637,0.8957740494238783
6988,6258.773283324637,0.8956458619525812
6989,6258.773283324637,0.8955177111639201
6990,6258.773283324637,0.8953895970421513
6991,6258.773283324637,0.8952615195715402
6992,6258.773283324637,0.8951334787363612
6993,6258.773283324637,0.8950054745208976
6994,6258.773283324637,0.894877506909442
6995,6258.773283324637,0.8947495758862956
6996,6258.773283324637,0.8946216814357686
6997,6258.773283324637,0.8944938235421805
6998,6258.773283324637,0.8943660021898596
6999,6258.773283324637,0.8942382173631429
7000,6258.773283324637,0.8941104690463768
7001,6258.773283324637,0.8939827572239162
7002,6258.773283324637,0.8938550818801253
7003,6258.773283324637,0.893727442999377
7004,6258.773283324637,0.8935998405660533
7005,6258.773283324637,0.8934722745645449
7006,6258.773283324637,0.8933447449792516
7007,6258.773283324637,0.8932172517945822
7008,6258.773283324637,0.893089794994954
7009,6258.773283324637,0.8929623745647934
7010,6258.773283324637,0.892834990488536
7011,6258.773283324637,0.8927076427506258
7012,6258.773283324637,0.8925803313355158
7013,6258.773283324637,0.8924530562276682
7014,6258.773283324637,0.8923258174115537
7015,6258.773283324637,0.8921986148716518
7016,6258.773283324637,0.8920714485924511
7017,6258.773283324637,0.8919443185584491
7018,6258.773283324637,0.8918172247541518
7019,6258.773283324637,0.8916901671640742
7020,6258.773283324637,0.8915631457727403
7021,6258.773283324637,0.8914361605646827
7022,6258.773283324637,0.8913092115244428
7023,6258.773283324637,0.8911822986365708
7024,6258.773283324637,0.891055421885626
7025,6258.773283324637,0.8909285812561761
7026,6258.773283324637,0.8908017767327978
7027,6258.773283324637,0.8906750083000765
7028,6258.773283324637,0.8905482759426063
7029,6258.773283324637,0.8904215796449904
7030,6258.773283324637,0.8902949193918402
7031,6258.773283324637,0.8901682951677766
7032,6258.773283324637,0.8900417069574285
7033,6258.773283324637,0.889915154745434
7034,6258.773283324637,0.8897886385164397
7035,6258.773283324637,0.8896621582551012
7036,6258.773283324637,0.8895357139460827
7037,6258.773283324637,0.8894093055740567
7038,6258.773283324637,0.8892829331237052
7039,6258.773283324637,0.8891565965797184
7040,6258.773283324637,0.8890302959267951
7041,6258.773283324637,0.8889040311496431
7042,6258.773283324637,0.8887778022329789
7043,6258.773283324637,0.8886516091615274
7044,6258.773283324637,0.8885254519200223
7045,6258.773283324637,0.8883993304932062
7046,6258.773283324637,0.8882732448658299
7047,6258.773283324637,0.8881471950226533
7048,6258.773283324637,0.8880211809484446
7049,6258.773283324637,0.8878952026279809
7050,6258.773283324637,0.8877692600460478
7051,6258.773283324637,0.8876433531874397
7052,6258.773283324637,0.8875174820369593
7053,6258.773283324637,0.8873916465794183
7054,6258.773283324637,0.8872658467996367
7055,6258.773283324637,0.8871400826824433
7056,6258.773283324637,0.8870143542126754
7057,6258.773283324637,0.8868886613751789
7058,6258.773283324637,0.8867630041548084
7059,6258.773283324637,0.8866373825364269
7060,6258.773283324637,0.8865117965049061
7061,6258.773283324637,0.8863862460451264
7062,6258.773283324637,0.8862607311419763
7063,6258.773283324637,0.8861352517803536
7064,6258.773283324637,0.8860098079451638
7065,6258.773283324637,0.8858843996213216
7066,6258.773283324637,0.88575902679375
7067,6258.773283324637,0.8856336894473804
7068,6258.773283324637,0.885508387567153
7069,6258.773283324637,0.8853831211380163
7070,6258.773283324637,0.8852578901449275
7071,6258.773283324637,0.8851326945728522
7072,6258.773283324637,0.8850075344067643
7073,6258.773283324637,0.8848824096316468
7074,6258.773283324637,0.8847573202324904
7075,6258.773283324637,0.884632266194295
7076,6258.773283324637,0.8845072475020685
7077,6258.773283324637,0.8843822641408277
7078,6258.773283324637,0.8842573160955972
7079,6258.773283324637,0.8841324033514109
7080,6258.773283324637,0.8840075258933103
7081,6258.773283324637,0.8838826837063462
7082,6258.773283324637,0.8837578767755772
7083,6258.773283324637,0.8836331050860705
7084,6258.773283324637,0.8835083686229019
7085,6258.773283324637,0.8833836673711556
7086,6258.773283324637,0.8832590013159239
7087,6258.773283324637,0.883134370442308
7088,6258.773283324637,0.8830097747354172
7089,6258.773283324637,0.8828852141803692
7090,6258.773283324637,0.8827606887622902
7091,6258.773283324637,0.8826361984663147
7092,6258.773283324637,0.8825117432775856
7093,6258.773283324637,0.8823873231812543
7094,6258.773283324637,0.8822629381624806
7095,6258.773283324637,0.8821385882064323
7096,6258.773283324637,0.882014273298286
7097,6258.773283324637,0.8818899934232264
7098,6258.773283324637,0.8817657485664465
7099,6258.773283324637,0.881641538713148
7100,6258.773283324637,0.8815173638485405
7101,6258.773283324637,0.8813932239578421
7102,6258.773283324637,0.8812691190262796
7103,6258.773283324637,0.8811450490390873
7104,6258.773283324637,0.8810210139815087
7105,6258.773283324637,0.8808970138387948
7106,6258.773283324637,0.8807730485962056
7107,6258.773283324637,0.880649118239009
7108,6258.773283324637,0.8805252227524814
7109,6258.773283324637,0.8804013621219071
7110,6258.773283324637,0.8802775363325791
7111,6258.773283324637,0.8801537453697985
7112,6258.773283324637,0.8800299892188748
7113,6258.773283324637,0.8799062678651255
7114,6258.773283324637,0.8797825812938764
7115,6258.773283324637,0.879658929490462
7116,6258.773283324637,0.8795353124402244
7117,6258.773283324637,0.8794117301285145
7118,6258.773283324637,0.8792881825406909
7119,6258.773283324637,0.8791646696621207
7120,6258.773283324637,0.8790411914781794
7121,6258.773283324637,0.8789177479742504
7122,6258.773283324637,0.8787943391357256
7123,6258.773283324637,0.8786709649480047
7124,6258.773283324637,0.878547625396496
7125,6258.773283324637,0.8784243204666158
7126,6258.773283324637,0.8783010501437886
7127,6258.773283324637,0.8781778144134471
7128,6258.773283324637,0.8780546132610322
7129,6258.773283324637,0.8779314466719929
7130,6258.773283324637,0.8778083146317864
7131,6258.773283324637,0.8776852171258782
7132,6258.773283324637,0.8775621541397416
7133,6258.773283324637,0.8774391256588584
7134,6258.773283324637,0.8773161316687185
7135,6258.773283324637,0.8771931721548195
7136,6258.773283324637,0.8770702471026678
7137,6258.773283324637,0.8769473564977774
7138,6258.773283324637,0.8768245003256707
7139,6258.773283324637,0.8767016785718781
7140,6258.773283324637,0.876578891221938
7141,6258.773283324637,0.8764561382613972
7142,6258.773283324637,0.8763334196758104
7143,6258.773283324637,0.8762107354507402
7144,6258.773283324637,0.8760880855717578
7145,6258.773283324637,0.8759654700244419
7146,6258.773283324637,0.8758428887943797
7147,6258.773283324637,0.8757203418671663
7148,6258.773283324637,0.8755978292284048
7149,6258.773283324637,0.8754753508637064
7150,6258.773283324637,0.8753529067586905
7151,6258.773283324637,0.8752304968989844
7152,6258.773283324637,0.8751081212702233
7153,6258.773283324637,0.8749857798580508
7154,6258.773283324637,0.8748634726481181
7155,6258.773283324637,0.8747411996260849
7156,6258.773283324637,0.8746189607776184
7157,6258.773283324637,0.8744967560883942
7158,6258.773283324637,0.8743745855440958
7159,6258.773283324637,0.8742524491304144
7160,6258.773283324637,0.8741303468330499
7161,6258.773283324637,0.8740082786377095
7162,6258.773283324637,0.8738862445301085
7163,6258.773283324637,0.8737642444959706
7164,6258.773283324637,0.8736422785210269
7165,6258.773283324637,0.8735203465910171
7166,6258.773283324637,0.8733984486916881
7167,6258.773283324637,0.8732765848087954
7168,6258.773283324637,0.8731547549281024
7169,6258.773283324637,0.8730329590353797
7170,6258.773283324637,0.8729111971164069
7171,6258.773283324637,0.8727894691569708
7172,6258.773283324637,0.8726677751428663
7173,6258.773283324637,0.8725461150598964
7174,6258.773283324637,0.8724244888938719
7175,6258.773283324637,0.8723028966306114
7176,6258.773283324637,0.8721813382559417
7177,6258.773283324637,0.872059813755697
7178,6258.773283324637,0.8719383231157198
7179,6258.773283324637,0.8718168663218606
7180,6258.773283324637,0.8716954433599774
7181,6258.773283324637,0.8715740542159361
7182,6258.773283324637,0.8714526988756108
7183,6258.773283324637,0.8713313773248834
7184,6258.773283324637,0.8712100895496433
7185,6258.773283324637,0.8710888355357881
7186,6258.773283324637,0.8709676152692231
7187,6258.773283324637,0.8708464287358616
7188,6258.773283324637,0.8707252759216245
7189,6258.773283324637,0.8706041568124409
7190,6258.773283324637,0.8704830713942472
7191,6258.773283324637,0.8703620196529881
7192,6258.773283324637,0.8702410015746158
7193,6258.773283324637,0.8701200171450907
7194,6258.773283324637,0.8699990663503805
7195,6258.773283324637,0.869878149176461
7196,6258.773283324637,0.8697572656093159
7197,6258.773283324637,0.8696364156349364
7198,6258.773283324637,0.8695155992393216
7199,6258.773283324637,0.8693948164084786
7200,6258.773283324637,0.8692740671284218
7201,6258.773283324637,0.8691533513851739
7202,6258.773283324637,0.869032669164765
7203,6258.773283324637,0.868912020453233
7204,6258.773283324637,0.8687914052366237
7205,6258.773283324637,0.8686708235009906
7206,6258.773283324637,0.8685502752323948
7207,6258.773283324637,0.8684297604169054
7208,6258.773283324637,0.868309279040599
7209,6258.773283324637,0.8681888310895599
7210,6258.773283324637,0.8680684165498803
7211,6258.773283324637,0.8679480354076602
7212,6258.773283324637,0.8678276876490069
7213,6258.773283324637,0.8677073732600357
7214,6258.773283324637,0.8675870922268696
7215,6258.773283324637,0.8674668445356393
7216,6258.773283324637,0.867346630172483
7217,6258.773283324637,0.8672264491235468
7218,6258.773283324637,0.8671063013749843
7219,6258.773283324637,0.8669861869129571
7220,6258.773283324637,0.866866105723634
7221,6258.773283324637,0.8667460577931917
7222,6258.773283324637,0.8666260431078147
7223,6258.773283324637,0.8665060616536948
7224,6258.773283324637,0.8663861134170318
7225,6258.773283324637,0.8662661983840328
7226,6258.773283324637,0.866146316540913
7227,6258.773283324637,0.8660264678738947
7228,6258.773283324637,0.8659066523692083
7229,6258.773283324637,0.8657868700130913
7230,6258.773283324637,0.8656671207917894
7231,6258.773283324637,0.8655474046915554
7232,6258.773283324637,0.8654277216986501
7233,6258.773283324637,0.8653080717993415
7234,6258.773283324637,0.8651884549799056
7235,6258.773283324637,0.8650688712266258
7236,6258.773283324637,0.8649493205257929
7237,6258.773283324637,0.8648298028637056
7238,6258.773283324637,0.86471031822667
7239,6258.773283324637,0.8645908666009998
7240,6258.773283324637,0.8644714479730162
7241,6258.773283324637,0.8643520623290482
7242,6258.773283324637,0.8642327096554319
7243,6547.8285907791205,0.9040216196022532
7244,6547.8285907791205,0.9038968236856876
7245,6547.8285907791205,0.9037720622193403
7246,6547.8285907791205,0.9036473351889485
7247,6547.8285907791205,0.9035226425802567
7248,6547.8285907791205,0.9033979843790177
7249,6547.8285907791205,0.903273360570992
7250,6547.8285907791205,0.9031487711419477
7251,6547.8285907791205,0.903024216077661
7252,6547.8285907791205,0.9028996953639162
7253,6547.8285907791205,0.902775208986505
7254,6547.8285907791205,0.902650756931227
7255,6547.8285907791205,0.9025263391838898
7256,6547.8285907791205,0.9024019557303088
7257,6547.8285907791205,0.9022776065563071
7258,6547.8285907791205,0.9021532916477157
7259,6547.8285907791205,0.9020290109903734
7260,6547.8285907791205,0.9019047645701268
7261,6547.8285907791205,0.9017805523728303
7262,6547.8285907791205,0.901656374384346
7263,6547.8285907791205,0.9015322305905439
7264,6547.8285907791205,0.9014081209773018
7265,6547.8285907791205,0.9012840455305052
7266,6547.8285907791205,0.9011600042360474
7267,6547.8285907791205,0.9010359970798294
7268,6547.8285907791205,0.9009120240477602
7269,6547.8285907791205,0.900788085125756
7270,6547.8285907791205,0.9006641802997415
7271,6547.8285907791205,0.9005403095556486
7272,6547.8285907791205,0.9004164728794171
7273,6547.8285907791205,0.9002926702569944
7274,6547.8285907791205,0.900168901674336
7275,6547.8285907791205,0.9000451671174049
7276,6547.8285907791205,0.8999214665721716
7277,6547.8285907791205,0.8997978000246146
7278,6547.8285907791205,0.89967416746072
7279,6547.8285907791205,0.8995505688664818
7280,6547.8285907791205,0.8994270042279011
7281,6547.8285907791205,0.8993034735309876
7282,6547.8285907791205,0.8991799767617579
7283,6547.8285907791205,0.8990565139062365
7284,6547.8285907791205,0.8989330849504559
7285,6547.8285907791205,0.8988096898804558
7286,6547.8285907791205,0.8986863286822839
7287,6547.8285907791205,0.8985630013419954
7288,6547.8285907791205,0.8984397078456532
7289,6547.8285907791205,0.8983164481793279
7290,6547.8285907791205,0.8981932223290975
7291,6547.8285907791205,0.8980700302810479
7292,6547.8285907791205,0.8979468720212727
7293,6547.8285907791205,0.8978237475358728
7294,6547.8285907791205,0.897700656810957
7295,6547.8285907791205,0.8975775998326416
7296,6547.8285907791205,0.8974545765870505
7297,6547.8285907791205,0.8973315870603152
7298,6547.8285907791205,0.897208631238575
7299,6547.8285907791205,0.8970857091079765
7300,6547.8285907791205,0.896962820654674
7301,6547.8285907791205,0.8968399658648295
7302,6547.8285907791205,0.8967171447246125
7303,6547.8285907791205,0.8965943572202
7304,6547.8285907791205,0.8964716033377766
7305,6547.8285907791205,0.8963488830635347
7306,6547.8285907791205,0.8962261963836737
7307,6547.8285907791205,0.8961035432844013
7308,6547.8285907791205,0.8959809237519322
7309,6547.8285907791205,0.8958583377724888
7310,6547.8285907791205,0.895735785332301
7311,6547.8285907791205,0.8956132664176064
7312,6547.8285907791205,0.89549078101465
7313,6547.8285907791205,0.8953683291096842
7314,6547.8285907791205,0.8952459106889692
7315,6547.8285907791205,0.8951235257387724
7316,6547.8285907791205,0.8950011742453692
7317,6547.8285907791205,0.8948788561950417
7318,6547.8285907791205,0.8947565715740804
7319,6547.8285907791205,0.8946343203687827
7320,6547.8285907791205,0.8945121025654537
7321,6547.8285907791205,0.8943899181504058
7322,6547.8285907791205,0.8942677671099591
7323,6547.8285907791205,0.8941456494304412
7324,6547.8285907791205,0.8940235650981868
7325,6547.8285907791205,0.8939015140995387
7326,6547.8285907791205,0.8937794964208464
7327,6547.8285907791205,0.8936575120484674
7328,6768.73861857338,0.923681580045494
7329,6768.73861857338,0.9235555489935026
7330,6768.73861857338,0.923429552329247
7331,6768.73861857338,0.923303590038655
7332,6768.73861857338,0.9231776621076624
7333,6768.73861857338,0.9230517685222119
7334,6768.73861857338,0.9229259092682548
7335,6768.73861857338,0.9228000843317492
7336,6768.73861857338,0.9226742936986615
7337,6768.73861857338,0.9225485373549653
7338,6768.73861857338,0.9224228152866422
7339,6768.73861857338,0.9222971274796812
7340,6768.73861857338,0.922171473920079
7341,6768.73861857338,0.9220458545938401
7342,6768.73861857338,0.9219202694869764
7343,6768.73861857338,0.9217947185855073
7344,6768.73861857338,0.9216692018754603
7345,6768.73861857338,0.92154371934287
7346,6768.73861857338,0.9214182709737789
7347,6768.73861857338,0.9212928567542371
7348,6768.73861857338,0.9211674766703022
7349,6768.73861857338,0.9210421307080392
7350,6768.73861857338,0.9209168188535212
7351,6768.73861857338,0.9207915410928282
7352,6768.73861857338,0.9206662974120484
7353,6768.73861857338,0.9205410877972774
7354,6768.73861857338,0.9204159122346179
7355,6768.73861857338,0.9202907707101808
7356,6768.73861857338,0.9201656632100843
7357,6768.73861857338,0.920040589720454
7358,6768.73861857338,0.9199155502274232
7359,6768.73861857338,0.9197905447171328
7360,6768.73861857338,0.919665573175731
7361,6768.73861857338,0.9195406355893738
7362,6768.73861857338,0.9194157319442244
7363,6768.73861857338,0.919290862226454
7364,6768.73861857338,0.9191660264222407
7365,6768.73861857338,0.9190412245177706
7366,6768.73861857338,0.918916456499237
7367,6768.73861857338,0.9187917223528411
7368,6768.73861857338,0.918667022064791
7369,6768.73861857338,0.9185423556213028
7370,6768.73861857338,0.9184177230085998
7371,6768.73861857338,0.9182931242129128
7372,6768.73861857338,0.9181685592204802
7373,6768.73861857338,0.9180440280175478
7374,6768.73861857338,0.9179195305903689
7375,6768.73861857338,0.9177950669252041
7376,6768.73861857338,0.9176706370083216
7377,6768.73861857338,0.9175462408259971
7378,6768.73861857338,0.9174218783645135
7379,6768.73861857338,0.9172975496101613
7380,6768.73861857338,0.9171732545492385
7381,6768.73861857338,0.9170489931680504
7382,6768.73861857338,0.9169247654529098
7383,6768.73861857338,0.9168005713901368
7384,6768.73861857338,0.9166764109660591
7385,6768.73861857338,0.9165522841670115
7386,6481.471580586021,0.8775347387741702
7387,6481.471580586021,0.877415944305675
7388,6481.471580586021,0.8772971819959423
7389,6755.296882731488,0.9142369580094043
7390,6755.296882731488,0.9141132452951946
7391,6755.296882731488,0.9139895660575684
7392,6755.296882731488,0.9138659202829394
7393,6755.296882731488,0.9137423079577287
7394,6755.296882731488,0.9136187290683646
7395,6755.296882731488,0.913495183601283
7396,6755.296882731488,0.913371671542927
7397,6755.296882731488,0.9132481928797469
7398,6755.296882731488,0.9131247475982006
7399,6755.296882731488,0.9130013356847531
7400,6755.296882731488,0.9128779571258767
7401,6755.296882731488,0.9127546119080514
7402,6755.296882731488,0.9126313000177638
7403,6755.296882731488,0.9125080214415086
7404,6755.296882731488,0.9123847761657872
7405,6755.296882731488,0.9122615641771085
7406,6755.296882731488,0.9121383854619887
7407,6755.296882731488,0.9120152400069512
7408,6755.296882731488,0.911892127798527
7409,6755.296882731488,0.9117690488232539
7410,6755.296882731488,0.9116460030676772
7411,6755.296882731488,0.9115229905183495
7412,6755.296882731488,0.9114000111618306
7413,6755.296882731488,0.9112770649846874
7414,6755.296882731488,0.9111541519734945
7415,6755.296882731488,0.9110312721148331
7416,6755.296882731488,0.9109084253952924
7417,6755.296882731488,0.910785611801468
7418,6755.296882731488,0.9106628313199633
7419,6755.296882731488,0.9105400839373888
7420,6755.296882731488,0.9104173696403622
7421,6755.296882731488,0.9102946884155084
7422,6755.296882731488,0.9101720402494594
7423,6755.296882731488,0.9100494251288547
7424,6755.296882731488,0.9099268430403405
7425,6755.296882731488,0.9098042939705708
7426,6755.296882731488,0.9096817779062063
7427,6755.296882731488,0.9095592948339152
7428,6755.296882731488,0.9094368447403727
7429,6755.296882731488,0.9093144276122611
7430,6755.296882731488,0.9091920434362702
7431,6755.296882731488,0.9090696921990967
7432,6755.296882731488,0.9089473738874446
7433,6755.296882731488,0.9088250884880248
